0.321894253,0.043822266,0.007968925,0.008082824,0.005367236,0.021953111,0.040357124,0.030064868,0.014114758,0.016702755,0.00949632,0.007419498,0.001282113,0.00078019,8.2361E-66,6.3793E-120
0.054834518,7.667998053,0.366074584,0.020788442,0.036310375,0.127547047,0.14862093,0.128649095,0.109395673,0.067054615,0.049528913,0.013623935,0.004208821,0.002324581,0.000347565,8.0903E-39
0.000461455,1.421212496,7.090418979,0.113858814,0.020333931,0.086177974,0.078595113,0.11496486,0.105657151,0.07162939,0.04438522,0.020066787,0.004211257,0.00110446,4.9364E-25,0.000182104
0.002592072,0.031258449,1.141003727,2.123851444,0.047492201,0.053394082,0.054231019,0.070917415,0.05355973,0.055773446,0.028232271,0.016073107,0.003527123,0.001195954,6.19881E-33,1.70455E-70
0.007214242,0.029032914,0.010077138,0.485718076,0.40218982,0.056189593,0.034574644,0.039700093,0.023260718,0.025881175,0.012757962,0.008556506,0.000605968,0.00150075,0.000177121,1.21932E-47
0.007084082,0.177756713,0.048357413,0.136541523,0.311235064,0.23071142,0.036556713,0.044941886,0.048500914,0.038014508,0.009040145,0.013506861,0.003946111,0.003175957,0.00046316,0.001285976
0.014216894,0.53071706,0.305223126,0.107910863,0.052093332,0.114422796,0.094685582,0.061220293,0.060914197,0.028577753,0.021489928,0.003042019,0.004922257,0.000564491,1.65436E-48,3.11167E-55
0.024196959,0.286954779,0.183269993,0.052343497,0.019159852,0.068365596,0.087166396,0.060905829,0.062294442,0.027027383,0.003722621,0.008150709,0.00050868,0.002572593,1.8442E-123,9.6949E-67
0.007839092,0.144891515,0.100659127,0.232213193,0.008468784,0.031102223,0.028069348,0.035673864,0.070878279,0.023077895,0.024181276,0.006454159,0.004985485,0.000570555,4.81162E-68,2.40204E-92
0.065699456,0.281245226,0.160204353,0.334506396,0.005559382,0.034648202,0.061840486,0.050506846,0.043975391,0.024333726,0.028435983,0.012683376,0.002945758,0.001947528,6.2084E-134,3.27258E-72
0.01731042,0.405958818,0.450160774,0.292343808,0.005176828,0.016044649,0.041823335,0.039309489,0.046174521,0.058737357,0.028682297,0.015103674,0.004173335,9.96492E-24,1.2378E-117,5.64204E-78
0.061511592,0.336059273,0.261656904,0.192521213,0.005628501,0.056366909,0.020760654,0.033548112,0.040448779,0.027743611,0.023764609,0.026639551,0.008327805,1.22525E-31,0.000781883,0.000762403
0.036372572,0.052638265,0.025098964,0.089829944,0.01099276,0.001562863,0.014065065,0.038552904,0.008342065,0.012914215,0.010220683,0.005411445,0.019286151,0.011342515,4.42208E-67,2.12047E-37
0.001681676,0.045393507,0.016079174,8.44218E-32,0.002354748,0.002534131,0.015682101,0.006653196,0.006461535,0.010014238,0.002185033,0.016124994,0.008289515,0.018604578,0.011125376,3.4572E-126
1.28089E-28,5.11231E-26,1.92978E-40,0.007588928,2.63523E-22,1.69765E-24,1.25871E-26,0.007620869,0.00784897,0.021148932,0.035207742,0.021433925,0.007737921,0.008014345,0.007912849,0.021382577
2.81656E-94,0.021131996,8.46331E-42,0.021227532,4.89699E-36,0.007592343,9.77176E-69,2.23093E-60,1.437E-48,8.55913E-60,4.6942E-42,1.59809E-46,2.20956E-83,8.8593E-107,1.02043E-80,6.6141E-113
