0.548863664,0.72586815,0.440500665,0.220306916,0.351544685,0.514367274,0.59057693,0.526355115,0.253573893,0.109046035,0.106574676,0.089540196,0.058959399,0.027208725,0.009619526,0.010518192
0.435194883,0.730105416,0.595348396,0.248805577,0.095682229,0.301572068,0.495762279,0.515981721,0.386034327,0.160744265,0.078639771,0.077686049,0.051058891,0.026573043,0.011935155,0.008510577
0.295601023,0.649463737,1.106078682,0.466422089,0.113192854,0.09829368,0.216230993,0.39192353,0.418869547,0.218410072,0.08901225,0.039443891,0.027519366,0.026380977,0.01824495,0.008230716
0.190450001,0.316171423,0.619409585,0.940002411,0.287827092,0.118974147,0.072113235,0.244602052,0.348114421,0.355263467,0.198369483,0.068870915,0.036996543,0.021860198,0.011134209,0.006829619
0.386558949,0.209863308,0.213846844,0.57069835,0.858742519,0.404415764,0.110398252,0.055651694,0.157631427,0.327548891,0.222818888,0.117754217,0.032689338,0.010982717,0.008485307,0.006496537
0.768223413,0.339860481,0.138176281,0.215721066,0.431559442,0.715609515,0.287683623,0.073826865,0.038009514,0.102273298,0.186611861,0.116405659,0.058358613,0.019808217,0.003669111,0.007368005
0.754629795,0.860198305,0.499728429,0.111754398,0.152072979,0.335572579,0.496795629,0.247459482,0.097952475,0.039518231,0.057399899,0.074504104,0.066332346,0.01648979,0.009509653,0.004521122
0.699236238,1.01342929,0.873633476,0.373749033,0.081031269,0.095323534,0.216127263,0.457553888,0.17080147,0.060773059,0.039510137,0.035087397,0.053334078,0.032352018,0.014997537,0.004288019
0.523108549,0.824485315,0.895571465,0.585825468,0.173966813,0.07538927,0.139993073,0.206932916,0.314847278,0.150871613,0.059211691,0.017290474,0.03940859,0.032614349,0.015743884,0.008745323
0.305913068,0.599588454,0.736074621,0.737832904,0.36916945,0.139957274,0.065566839,0.138784375,0.170338209,0.28377618,0.141070217,0.044402865,0.028560263,0.016505617,0.014471317,0.01551793
0.38726228,0.377273508,0.551710759,0.503297794,0.38813944,0.242306271,0.132154287,0.072377674,0.115176217,0.157095619,0.223498915,0.119710747,0.039617693,0.016651505,0.015855836,0.019807598
0.627669446,0.724194696,0.477143159,0.497353922,0.357942398,0.36567873,0.297708499,0.124978665,0.080260849,0.165229758,0.188813581,0.219419106,0.132722371,0.061485074,0.017607555,0.01833114
0.594504119,0.691699617,0.458583297,0.376616687,0.202058699,0.231676026,0.276352445,0.232946067,0.123040727,0.082330841,0.120595737,0.164153681,0.160358121,0.089112571,0.02774792,0.006466609
0.349389017,0.577019272,0.523188255,0.237990266,0.164260227,0.157698297,0.232588348,0.286196321,0.203223708,0.080663551,0.095605146,0.112561168,0.104117506,0.138913153,0.051160048,0.011178764
0.1832711,0.578198591,0.552593206,0.380675236,0.066428543,0.14182805,0.113766644,0.235976563,0.225449979,0.175760376,0.127096243,0.089919188,0.107304583,0.083580669,0.100462142,0.052661838
0.242461595,0.354899875,0.576991297,0.4399952,0.092844921,0.080365979,0.095317224,0.200718476,0.226910339,0.195748199,0.221629442,0.102568863,0.054131027,0.081512422,0.058530971,0.061904974
